application_id,application_channel,product_applied,requested_limit,city_tier,state,residence_type,residence_stability,existing_bank_rel,num_existing_products,preferred_lang,employer_category,employment_type,years_in_current_job,total_work_exp_years,gross_annual_income,net_monthly_income,income_proof_type,income_verified_flag,salary_account_flag,avg_monthly_credit,income_stability_score,employer_stability_score,bureau_score,bureau_score_vintage,num_active_loans,num_active_cards,num_closed_loans,total_active_balance,total_credit_limit_bureau,bureau_utilization,credit_age_oldest,credit_age_newest,credit_age_avg,num_inquiries_1m,num_inquiries_3m,num_inquiries_6m,dpd_30_ever,dpd_60_ever,dpd_90_ever,written_off_ever,settled_ever,num_delinquent_now,home_loan_flag,home_loan_emi,personal_loan_flag,personal_loan_emi,auto_loan_flag,auto_loan_emi,total_existing_emi,foir,num_credit_cards_existing,total_card_limit_existing,banking_vintage_months,avg_monthly_balance,min_monthly_balance,balance_stability,fixed_deposit_flag,fd_amount,investment_flag,premium_banking_flag,internal_app_score,bureau_score_segment,debt_to_income_ratio,repayment_capacity,leverage_ratio,credit_to_income,payment_track_score,relationship_score,fraud_risk_score,policy_override_flag,approved,credit_limit_assigned
314054,Online,Gold,75000,Tier3,GJ,Rented,12,1,4,English,Large-Private,Salaried,3.3,5.5,3447987,193045,Form16,1,0,5055,84.8,65.4,828,38,0,0,0,680026,1525944,0.446,223,18,120,4,8,12,0,1,0,0,0,0,0,0,1,19079,0,0,19079,0.099,1,283893,23,91516,52843,0.609,0,0,0,1,863.8,Excellent,0.197,0.901,0.197,0.443,0.836,0.664,24.9,0,0,0
314055,DSA,Classic,150000,Tier1,TN,Owned,117,0,0,English,SME,Salaried,2.2,3.1,2525889,141109,Form16,1,0,10106,76.0,39.0,550,7,3,2,7,3041757,1105152,1.5,30,13,21,3,4,4,0,0,0,0,0,0,0,0,1,29231,0,0,29231,0.207,4,291356,0,0,0,0.0,0,0,1,0,119.7,Very Poor,1.204,0.793,1.204,0.438,0.884,0.342,24.3,0,0,0
314056,Branch,Classic,75000,Tier1,DL,Rented,27,0,0,English,Govt,Professional,2.4,9.5,1671804,110814,Bank-Statement,1,0,42849,45.2,73.5,421,36,2,3,1,2196843,1259508,1.5,27,17,22,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,262811,0,0,0,0.0,0,0,0,0,66.0,Very Poor,1.314,1.0,1.314,0.753,0.236,0.661,0.4,0,0,0
314057,Branch,Gold,75000,Tier2,KA,Rented,27,1,4,Hindi,SME,Salaried,1.3,2.8,2675249,157526,Bank-Statement,1,1,146330,53.0,75.7,363,42,7,4,7,1137336,137649,1.5,57,17,37,2,5,9,0,0,0,0,1,1,0,0,1,21278,1,23690,44968,0.285,2,398305,69,68299,37101,0.736,1,44215,1,1,295.1,Very Poor,0.425,0.715,0.425,0.051,0.79,0.205,9.8,0,0,0
314058,Online,Classic,300000,Tier1,UP,Family-owned,87,1,3,Hindi,Self-Employed,Salaried,1.9,3.0,3086710,180450,Form16,0,0,5349,72.3,31.9,698,21,1,2,6,2698844,1670408,1.5,95,12,53,3,4,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,2,422209,32,244962,106170,0.84,0,0,0,0,242.2,Fair,0.874,1.0,0.874,0.541,0.674,0.561,9.7,0,0,0
314059,Branch,Platinum,100000,Tier1,WB,Rented,1,1,2,Hindi,Govt,Salaried,5.3,7.3,551566,33996,CA-Certificate,1,0,35316,94.2,76.4,669,8,0,2,6,1569245,1949223,0.805,77,23,50,3,3,7,1,0,0,0,0,2,1,64347,0,0,0,0,64347,1.893,2,33991,83,25411,15383,0.583,0,0,0,0,52.9,Fair,2.845,0.0,2.845,3.534,0.244,0.667,26.4,0,0,0
314060,DSA,Classic,50000,Tier3,DL,Rented,114,1,2,Hindi,Large-Private,Business-Owner,2.8,3.6999999999999997,2557896,168242,Form16,1,0,21046,56.9,64.0,771,6,6,2,0,4764795,710378,1.5,28,16,22,3,4,5,0,0,0,0,0,2,0,0,1,23863,0,0,23863,0.142,1,422816,19,6787,3031,0.702,1,490016,1,0,787.7,Good,1.863,0.858,1.863,0.278,0.469,0.524,6.8,0,1,145000
314061,DSA,Gold,75000,Tier2,TN,Company-provided,47,0,0,Hindi,Large-Private,Salaried,7.5,9.5,861836,51967,None,0,0,9329,85.6,69.1,525,13,3,3,4,4197040,434049,1.5,64,20,42,1,4,6,0,0,0,0,0,1,0,0,1,14353,0,0,14353,0.276,1,266766,0,0,0,0.0,0,0,1,0,23.0,Very Poor,4.87,0.724,4.87,0.504,0.634,0.386,7.1,0,1,50000
314062,Online,Signature,500000,Tier2,WB,Owned,114,1,1,Hindi,Self-Employed,Salaried,4.4,4.7,224453,14791,ITR,0,1,14034,66.9,84.5,814,30,1,4,2,4074025,1102734,1.5,50,28,39,3,6,8,0,0,0,0,0,1,0,0,1,23323,0,0,23323,1.577,2,367117,20,343651,230736,0.633,0,0,0,1,87.1,Excellent,5.0,0.0,10.0,4.913,0.868,0.744,4.6,0,0,0
314063,Branch,Gold,100000,Tier2,TN,Company-provided,24,0,0,Hindi,Large-Private,Salaried,1.5,4.2,3362516,211465,Form16,0,0,16005,82.8,57.2,554,13,7,0,7,571254,580758,0.984,191,24,107,1,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,4,275152,0,0,0,0.0,0,0,0,0,919.5,Poor,0.17,1.0,0.17,0.173,0.489,0.145,26.1,0,0,0
314064,DSA,Classic,25000,Tier1,WB,Rented,83,0,0,Regional,Large-Private,Business-Owner,1.5,5.7,931250,60238,None,1,1,58701,63.2,71.8,821,56,6,1,0,620826,966032,0.643,173,5,89,1,4,6,0,0,0,0,0,0,1,8135,1,11420,0,0,19555,0.325,2,124856,0,0,0,0.0,1,43250,1,0,103.6,Excellent,0.667,0.675,0.667,1.037,0.766,0.372,4.2,0,1,10000
314065,Pre-approved,Signature,25000,Tier2,GJ,Owned,24,1,2,Hindi,Large-Private,Salaried,2.9,3.0,2367793,147763,Bank-Statement,1,0,6785,89.3,64.4,302,43,1,2,8,3330441,587292,1.5,197,11,104,0,1,4,0,0,0,0,1,0,0,0,0,0,1,13854,13854,0.094,4,115164,93,248327,110286,0.278,0,0,1,0,808.4,Very Poor,1.407,0.906,1.407,0.248,0.891,0.355,1.4,0,0,0
314066,Online,Classic,75000,Tier1,AP,Owned,101,1,1,Regional,Gig,Salaried,4.7,5.5,3330405,200421,Bank-Statement,1,0,10325,92.6,97.9,523,39,2,2,5,1066225,146744,1.5,137,23,80,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,99,170683,63315,0.872,0,0,1,1,77.3,Very Poor,0.32,1.0,0.32,0.044,0.888,0.422,6.7,0,1,145000
314067,Pre-approved,Classic,100000,Tier1,RJ,Rented,58,1,4,Hindi,SME,Business-Owner,1.0,4.1,4549000,298836,ITR,1,1,276996,70.9,55.0,327,17,6,2,2,279262,827736,0.337,236,9,122,4,4,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4,310869,17,448354,341385,0.903,1,255163,0,0,773.8,Very Poor,0.061,1.0,0.061,0.182,0.836,0.871,5.4,0,0,0
314068,Online,Gold,150000,Tier3,AP,Rented,42,1,4,Regional,Large-Private,Salaried,10.0,14.9,4381928,283459,CA-Certificate,1,1,266768,90.7,61.8,532,46,1,0,4,1382653,1163447,1.188,35,25,30,1,4,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0.0,3,212779,79,348025,198887,0.343,0,0,0,0,3.3,Very Poor,0.316,1.0,0.316,0.266,0.282,0.422,11.3,0,1,175000
314069,DSA,Gold,50000,Tier1,AP,Rented,48,0,0,Hindi,Large-Private,Salaried,2.0,3.8,3559802,214188,ITR,1,0,38053,69.9,32.2,412,26,7,2,5,1070266,38594,1.5,43,2,22,2,5,8,0,0,0,0,0,0,0,0,1,23759,0,0,23759,0.111,4,439542,0,0,0,0.0,0,0,0,1,62.0,Very Poor,0.301,0.889,0.301,0.011,0.804,0.439,5.9,0,1,150000
314070,DSA,Gold,75000,Tier3,KA,Company-provided,61,1,3,English,PSU,Professional,0.0,7.2,3761236,223217,ITR,1,1,209821,97.1,72.1,600,6,7,0,7,2734026,319414,1.5,44,15,29,0,0,4,0,0,0,0,1,1,0,0,1,14517,1,7112,21629,0.097,2,234001,41,159355,73170,0.697,1,41468,0,0,682.9,Poor,0.727,0.903,0.727,0.085,0.819,0.559,3.1,0,1,10000
314071,Branch,Signature,50000,Tier2,DL,Rented,25,1,3,English,Self-Employed,Salaried,1.6,1.8,2888476,161323,None,0,1,175602,80.5,67.4,326,47,5,2,1,2410751,1894152,1.273,26,3,14,1,2,5,0,0,1,0,0,1,1,52009,1,6772,0,0,58781,0.364,0,0,59,201896,120767,0.712,0,0,0,0,151.7,Very Poor,0.835,0.636,0.835,0.656,0.788,0.81,0.8,0,0,0
314072,Branch,Platinum,50000,Tier2,Others,Company-provided,18,1,2,Hindi,SME,Salaried,0.2,4.4,2364688,140523,ITR,1,0,37859,62.2,55.6,798,14,0,0,0,4722071,26346,1.5,129,6,67,3,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,312433,113,467584,319389,0.797,1,244715,0,0,293.0,Excellent,1.997,1.0,1.997,0.011,0.804,0.553,14.2,0,1,135000
314073,Online,Platinum,50000,Tier3,UP,Rented,5,1,2,English,Large-Private,Salaried,15.8,16.2,2057459,116161,ITR,1,0,45786,78.8,62.7,323,51,0,2,5,4372253,761433,1.5,234,22,128,4,4,4,1,0,0,0,0,0,1,5611,0,0,0,0,5611,0.048,2,315458,16,409813,155259,0.676,0,0,1,0,681.8,Very Poor,2.125,0.952,2.125,0.37,0.634,0.332,8.9,0,0,0
314074,Branch,Platinum,25000,Tier3,RJ,Rented,99,1,3,Hindi,SME,Salaried,1.5,1.7,2708291,178229,None,1,0,8861,84.8,39.8,736,24,0,3,7,1194572,1882674,0.635,125,7,66,0,3,5,1,0,0,0,0,1,0,0,1,17277,1,13934,31211,0.175,4,402870,98,342519,119347,0.427,1,342609,0,0,263.3,Good,0.441,0.825,0.441,0.695,0.28,0.721,7.7,0,1,10000
314075,Online,Platinum,200000,Tier1,KA,Owned,32,1,4,Hindi,Large-Private,Business-Owner,2.2,3.9000000000000004,3969886,238281,Form16,1,0,11673,88.5,73.6,514,19,4,0,0,1326348,1816062,0.73,53,1,27,1,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,1,170692,76,355058,195606,0.687,0,0,1,0,764.2,Very Poor,0.334,1.0,0.334,0.457,0.595,0.65,8.2,0,0,0
314076,Branch,Gold,50000,Tier3,DL,Owned,119,1,4,Regional,Large-Private,Business-Owner,3.2,4.6,3093228,170998,Form16,0,0,47633,96.0,89.5,338,13,2,2,9,2419169,1115129,1.5,70,5,37,3,7,10,1,0,0,0,0,0,1,63686,1,29342,0,0,93028,0.544,2,154744,58,237077,174782,0.572,0,0,1,0,689.8,Very Poor,0.782,0.456,0.782,0.361,0.397,0.746,7.9,0,1,90000
314077,DSA,Gold,25000,Tier2,DL,Owned,97,1,1,English,Large-Private,Business-Owner,8.3,8.600000000000001,3057872,194199,Form16,1,1,188177,36.5,80.3,570,34,1,0,6,2778522,901166,1.5,49,5,27,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,117336,17,17523,6232,0.763,1,538962,0,0,714.0,Poor,0.909,1.0,0.909,0.295,0.497,0.903,2.5,0,0,0
314078,DSA,Gold,50000,Tier2,KA,Rented,4,0,0,Hindi,PSU,Salaried,1.9,2.1999999999999997,353120,23469,None,1,0,31896,76.0,95.0,553,30,2,1,8,3970887,1537997,1.5,142,8,75,1,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2,429566,0,0,0,0.0,1,739223,0,0,496.4,Poor,5.0,1.0,10.0,4.355,0.283,0.135,2.9,0,0,0
314079,DSA,Gold,100000,Tier2,DL,Rented,6,0,0,Hindi,Govt,Self-Employed,5.6,9.2,4978502,283827,None,0,1,280509,98.8,65.4,505,21,7,4,3,1987071,1971252,1.008,194,31,112,4,5,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,307.3,Very Poor,0.399,1.0,0.399,0.396,0.524,0.438,0.9,0,0,0
314080,DSA,Classic,75000,Tier1,DL,Owned,18,0,0,Hindi,Self-Employed,Professional,0.2,1.5999999999999999,3705251,211949,Form16,1,1,208215,18.4,43.2,313,27,7,3,4,2460848,1204988,1.5,32,5,18,0,2,4,1,0,0,0,0,1,0,0,0,0,1,13016,13016,0.061,0,0,0,0,0,0.0,0,0,0,1,230.6,Very Poor,0.664,0.939,0.664,0.325,0.202,0.288,0.2,0,1,50000
314081,Online,Classic,300000,Tier2,AP,Company-provided,30,1,1,English,Large-Private,Salaried,1.9,6.199999999999999,2902851,188303,ITR,1,1,191092,44.6,63.8,495,57,0,3,0,1983388,1459283,1.359,230,27,128,1,4,8,1,1,0,0,0,2,0,0,1,17588,1,10858,28446,0.151,2,323641,32,166356,104713,0.667,0,0,1,0,15.4,Very Poor,0.683,0.849,0.683,0.503,0.536,0.6,5.6,0,0,0
314082,Pre-approved,Platinum,25000,Tier3,KA,Rented,27,1,1,Regional,Large-Private,Self-Employed,0.2,1.5,1055324,62511,CA-Certificate,1,1,63125,33.5,58.4,497,40,1,0,4,4090131,972581,1.5,8,35,21,0,2,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,2,248824,116,368898,179658,0.148,0,0,0,0,778.6,Very Poor,3.876,1.0,3.876,0.922,0.986,0.948,1.4,0,1,70000
314083,Branch,Gold,100000,Tier3,GJ,Rented,54,0,0,Regional,Large-Private,Salaried,2.2,4.0,3651205,234233,ITR,1,0,19664,82.7,60.7,724,57,6,2,4,4543569,325095,1.5,143,23,83,1,3,4,0,0,1,0,0,0,0,0,0,0,1,15009,15009,0.064,2,216046,0,0,0,0.0,0,0,0,0,79.7,Good,1.244,0.936,1.244,0.089,0.717,0.073,4.2,0,1,305000
314084,Online,Gold,50000,Tier3,TN,Company-provided,43,0,0,Hindi,SME,Self-Employed,1.5,2.6,1195624,65744,ITR,1,0,5588,80.0,52.6,409,51,1,4,9,1879236,117595,1.5,184,15,99,0,0,2,1,0,0,0,1,0,1,8047,1,29696,0,0,37743,0.574,0,0,0,0,0,0.0,1,235544,0,0,196.3,Very Poor,1.572,0.426,1.572,0.098,0.131,0.131,0.8,0,0,0
314085,Online,Signature,25000,Tier1,KA,Owned,86,1,1,Hindi,Large-Private,Salaried,3.0,3.5,2623317,173870,Form16,1,1,184699,15.8,51.4,849,49,5,1,9,138609,119808,1.157,125,11,68,1,2,5,0,0,0,0,1,2,1,51101,0,0,0,0,51101,0.294,2,64033,45,360193,132435,0.456,0,0,0,1,559.0,Excellent,0.053,0.706,0.053,0.046,0.59,0.76,39.6,0,0,0
314086,DSA,Platinum,100000,Tier1,GJ,Owned,93,1,4,English,PSU,Salaried,0.2,6.1000000000000005,1289970,78722,Form16,1,1,77203,62.5,92.7,405,36,0,0,7,7412,1859377,0.004,44,24,34,2,4,8,1,0,0,0,0,2,1,75400,0,0,1,13870,89270,1.134,0,0,88,403234,248984,0.588,1,511682,0,1,846.5,Very Poor,0.006,0.0,0.006,1.441,0.134,0.402,1.2,0,0,0
314087,Online,Platinum,50000,Tier1,AP,Company-provided,87,1,2,English,Large-Private,Salaried,4.0,5.9,3646598,239250,Form16,1,1,236524,78.4,82.2,657,38,7,2,6,4408680,1912255,1.5,139,15,77,2,4,4,0,0,0,0,0,2,0,0,1,2268,0,0,2268,0.009,2,98284,77,32490,16693,0.929,0,0,1,0,670.8,Fair,1.209,0.991,1.209,0.524,0.675,0.647,19.2,0,0,0
314088,Online,Classic,200000,Tier2,UP,Company-provided,31,1,3,Regional,PSU,Self-Employed,0.6,1.7999999999999998,2685211,179005,Form16,1,1,184547,51.3,51.8,707,33,0,0,9,4631635,1531538,1.5,192,30,111,4,8,9,0,0,0,0,0,2,1,58929,1,27088,1,16567,102584,0.573,0,0,63,79391,27605,0.285,0,0,0,0,771.0,Fair,1.725,0.427,1.725,0.57,0.886,0.482,5.7,0,0,0
314089,Branch,Gold,300000,Tier1,UP,Rented,41,0,0,Hindi,SME,Salaried,2.0,2.5,1262027,73891,ITR,1,1,75251,63.5,63.1,755,15,3,2,4,2039477,1544224,1.321,12,1,6,2,5,7,1,0,0,0,1,2,0,0,1,22651,0,0,22651,0.307,4,258235,0,0,0,0.0,0,0,0,0,893.0,Good,1.616,0.693,1.616,1.224,0.498,0.474,0.8,0,0,0
314090,Pre-approved,Gold,150000,Tier3,KA,Rented,107,1,1,Regional,Large-Private,Salaried,0.2,8.299999999999999,2457947,142247,ITR,1,0,32912,76.7,52.2,510,11,0,2,9,2145995,1567773,1.369,195,19,107,1,2,5,1,1,0,0,0,2,1,79173,0,0,1,23237,102410,0.72,4,499677,30,215468,73308,0.467,1,103102,0,0,776.4,Very Poor,0.873,0.28,0.873,0.638,0.256,0.619,9.0,0,0,0
314091,DSA,Gold,25000,Tier2,WB,Rented,49,0,0,English,SME,Business-Owner,7.1,7.6,255547,14352,Form16,1,1,13560,88.6,57.3,651,10,5,0,4,3787696,1351170,1.5,29,31,30,2,6,10,0,1,0,0,0,1,0,0,0,0,1,11113,11113,0.774,1,319651,0,0,0,0.0,0,0,1,0,928.5,Fair,5.0,0.226,10.0,5.287,0.799,0.159,30.2,0,0,0
314092,DSA,Classic,200000,Tier3,Others,Owned,109,1,2,Regional,Self-Employed,Self-Employed,1.5,2.3,1813162,110552,Form16,1,1,114514,54.0,59.4,631,29,0,3,1,4086254,1629566,1.5,65,3,34,4,5,8,0,0,0,0,0,2,1,61621,0,0,0,0,61621,0.557,1,189010,112,147126,80912,0.945,0,0,0,0,203.2,Poor,2.254,0.443,2.254,0.899,0.952,0.211,4.1,0,1,105000
314093,Online,Platinum,75000,Tier1,RJ,Company-provided,0,1,4,Hindi,Large-Private,Self-Employed,2.8,9.899999999999999,871414,49337,Bank-Statement,1,0,11960,76.8,43.3,627,33,0,0,2,609756,1268666,0.481,237,3,120,2,4,4,0,1,1,0,0,0,0,0,1,4269,1,19243,23512,0.477,2,227345,35,454115,276262,0.742,1,829637,0,0,145.4,Poor,0.7,0.523,0.7,1.456,0.511,0.784,7.7,0,0,0
314094,Pre-approved,Platinum,200000,Tier2,AP,Company-provided,14,1,2,Hindi,Self-Employed,Professional,1.8,4.3,3372222,194784,ITR,1,0,6991,32.8,47.0,466,57,7,0,6,4537193,934166,1.5,20,34,27,1,3,7,0,0,0,0,1,2,0,0,0,0,1,23542,23542,0.121,2,120488,119,155155,120195,0.975,0,0,0,0,660.9,Very Poor,1.345,0.879,1.345,0.277,0.439,0.345,14.1,0,0,0
314095,Online,Gold,50000,Tier3,UP,Owned,115,1,3,Hindi,Large-Private,Salaried,0.3,8.0,704996,38276,CA-Certificate,1,0,34740,90.7,81.6,651,51,1,3,5,1597747,1652862,0.967,34,17,25,1,2,5,1,1,0,0,0,0,0,0,0,0,1,10733,10733,0.28,0,0,116,465609,246253,0.87,0,0,0,0,379.7,Fair,2.266,0.72,2.266,2.344,0.022,0.512,12.4,0,0,0
314096,Branch,Gold,100000,Tier3,Others,Company-provided,62,0,0,English,SME,Salaried,1.1,3.1,731052,43385,ITR,0,1,41497,78.0,85.1,676,16,1,2,9,643577,812217,0.792,94,11,52,4,8,9,0,0,0,0,0,2,1,9469,0,0,0,0,9469,0.218,2,310733,0,0,0,0.0,0,0,1,1,366.9,Fair,0.88,0.782,0.88,1.111,0.607,0.446,16.7,0,0,0
314097,DSA,Classic,100000,Tier3,RJ,Owned,52,0,0,English,Self-Employed,Self-Employed,3.3,5.4,590281,35868,Bank-Statement,1,1,39021,84.3,76.1,414,45,4,2,4,1690367,336063,1.5,150,29,89,2,4,7,1,1,0,0,0,1,1,79155,0,0,1,13402,92557,2.0,1,9044,0,0,0,0.0,1,192828,0,0,285.2,Very Poor,2.864,0.0,2.864,0.569,0.124,0.402,15.3,0,0,0
314098,Pre-approved,Gold,75000,Tier1,RJ,Family-owned,44,1,2,English,Large-Private,Salaried,3.5,3.9,4584667,270883,ITR,1,1,278210,80.0,71.7,668,30,4,1,0,2392410,1394017,1.5,151,3,77,2,5,5,1,0,0,0,0,2,0,0,0,0,1,24750,24750,0.091,3,374693,56,201475,126181,0.224,1,663763,0,1,447.6,Fair,0.522,0.909,0.522,0.304,0.213,0.889,0.3,0,0,0
314099,Pre-approved,Classic,100000,Tier1,MH,Rented,83,0,0,English,PSU,Business-Owner,7.7,8.9,1010692,58439,Bank-Statement,1,0,25413,77.8,61.9,485,13,4,4,3,73446,231588,0.317,191,28,109,3,3,3,0,0,0,0,0,0,1,40782,1,6139,0,0,46921,0.803,2,49288,0,0,0,0.0,0,0,0,0,803.3,Very Poor,0.073,0.197,0.073,0.229,0.577,0.415,0.4,0,0,0
314100,DSA,Classic,25000,Tier2,UP,Family-owned,105,0,0,Regional,Self-Employed,Salaried,1.0,5.1,2332213,138179,ITR,1,1,146103,63.7,62.7,429,47,2,4,8,3400154,1232143,1.5,205,16,110,1,4,4,1,0,0,0,0,0,0,0,1,4831,0,0,4831,0.035,4,316872,0,0,0,0.0,1,589554,0,1,522.3,Very Poor,1.458,0.965,1.458,0.528,0.203,0.262,2.3,0,0,0
314101,Pre-approved,Classic,50000,Tier1,DL,Rented,18,0,0,Hindi,SME,Salaried,0.2,3.5,4123505,245666,Form16,1,1,228366,36.3,71.0,384,37,4,1,0,1610336,392779,1.5,22,19,20,3,3,3,0,0,1,0,0,1,0,0,1,27947,0,0,27947,0.114,0,0,0,0,0,0.0,0,0,0,0,500.9,Very Poor,0.391,0.886,0.391,0.095,0.684,0.452,12.7,0,0,0
314102,DSA,Gold,25000,Tier1,TN,Owned,27,1,1,Hindi,Large-Private,Business-Owner,0.4,1.9,805913,53626,Bank-Statement,1,1,55817,93.9,37.1,706,39,5,3,6,2953811,1236496,1.5,190,16,103,2,2,4,1,0,0,0,0,1,0,0,0,0,1,16397,16397,0.306,3,304749,82,440402,348678,0.821,0,0,1,0,585.9,Fair,3.665,0.694,3.665,1.534,0.218,0.521,0.1,0,1,20000
314103,DSA,Gold,100000,Tier2,Others,Rented,60,0,0,Regional,Self-Employed,Salaried,2.8,3.5999999999999996,2455192,162850,ITR,1,1,175376,59.4,46.8,326,36,1,2,9,731568,1568302,0.466,61,30,45,3,5,9,1,0,0,0,0,2,0,0,1,4437,0,0,4437,0.027,0,0,0,0,0,0.0,0,0,0,0,697.6,Very Poor,0.298,0.973,0.298,0.639,0.239,0.325,3.3,0,0,0
314104,DSA,Classic,100000,Tier2,DL,Rented,33,0,0,English,PSU,Professional,1.1,4.1,1601597,87400,Form16,1,1,93199,87.3,82.0,655,25,5,4,8,2710296,1102849,1.5,215,28,121,0,1,5,0,1,1,0,0,1,0,0,1,28959,0,0,28959,0.331,0,0,0,0,0,0.0,0,0,0,0,385.4,Fair,1.692,0.669,1.692,0.689,0.679,0.07,8.8,0,0,0
314105,Branch,Gold,300000,Tier3,GJ,Owned,103,1,1,Hindi,Large-Private,Salaried,4.1,4.1,2194374,145735,Form16,1,0,24242,90.5,56.5,754,58,7,2,8,3587498,761876,1.5,123,34,78,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0.0,3,320216,31,440016,321521,0.764,0,0,0,1,869.8,Good,1.635,1.0,1.635,0.347,0.557,0.598,30.6,0,0,0
314106,Online,Classic,150000,Tier1,AP,Company-provided,14,1,4,Hindi,Self-Employed,Salaried,1.2,1.7,1208370,78095,Bank-Statement,1,1,72147,92.1,52.9,600,35,6,3,8,87789,526903,0.167,145,10,77,3,3,6,0,1,0,0,0,2,1,78522,1,11372,0,0,89894,1.151,1,65482,7,488983,260346,0.869,1,535932,0,0,74.7,Poor,0.073,0.0,0.073,0.436,0.761,0.791,8.6,0,0,0
314107,Online,Gold,100000,Tier1,TN,Rented,18,0,0,English,Govt,Salaried,0.6,2.3,1147689,66350,Form16,0,1,60604,79.4,71.7,604,36,7,0,3,2893557,326945,1.5,125,34,79,1,2,4,1,0,0,0,0,0,1,40678,0,0,0,0,40678,0.613,2,61008,0,0,0,0.0,0,0,0,1,820.6,Poor,2.521,0.387,2.521,0.285,0.218,0.514,4.3,1,0,0
314108,Online,Gold,150000,Tier1,RJ,Owned,64,1,1,Regional,Large-Private,Salaried,3.1,3.8,1212252,76250,ITR,1,1,80314,63.2,27.5,813,42,6,2,7,3350810,840758,1.5,185,28,106,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,425757,18,189582,122383,0.864,0,0,0,0,515.0,Excellent,2.764,1.0,2.764,0.694,0.257,0.754,8.9,1,1,110000
314109,Online,Gold,300000,Tier3,KA,Rented,114,1,3,English,PSU,Business-Owner,1.0,3.9,1678407,110349,ITR,0,1,110669,60.8,52.1,364,14,6,3,1,723001,89662,1.5,71,14,42,4,6,9,1,0,1,1,0,1,0,0,0,0,0,0,0,0.0,4,389621,106,120664,53757,0.952,0,0,0,0,229.9,Very Poor,0.431,1.0,0.431,0.053,0.12,0.859,0.5,0,0,0
314110,Online,Gold,50000,Tier3,DL,Owned,72,1,1,Regional,Self-Employed,Professional,0.8,1.8,4184244,267838,Form16,1,1,276659,83.3,31.2,695,42,6,4,9,3956037,18011,1.5,35,27,31,2,2,4,0,1,0,0,0,1,0,0,1,16296,1,19441,35737,0.133,1,135211,38,260634,78936,0.356,0,0,1,0,308.0,Fair,0.945,0.867,0.945,0.004,0.876,0.615,9.2,0,0,0
314111,Branch,Classic,100000,Tier2,AP,Owned,81,0,0,Hindi,SME,Salaried,4.2,6.4,1862942,117268,ITR,1,1,123824,71.5,49.4,541,6,5,2,9,3352282,251875,1.5,107,29,68,1,2,4,0,0,0,0,0,0,0,0,0,0,1,15699,15699,0.134,2,432264,0,0,0,0.0,1,889964,0,0,698.8,Very Poor,1.799,0.866,1.799,0.135,0.364,0.211,2.8,0,1,130000
314112,DSA,Gold,75000,Tier3,UP,Owned,11,0,0,Hindi,Large-Private,Professional,7.7,7.7,199087,11718,ITR,0,1,10735,74.5,63.5,429,26,2,2,4,2486486,80458,1.5,188,19,103,1,2,2,0,0,1,0,0,2,1,42302,0,0,1,20441,62743,2.0,3,60228,0,0,0,0.0,0,0,1,1,89.1,Very Poor,5.0,0.0,10.0,0.404,0.663,0.608,11.1,0,0,0
314113,DSA,Platinum,300000,Tier3,RJ,Rented,65,0,0,Hindi,Govt,Salaried,2.8,4.3,595586,35639,Bank-Statement,1,1,37890,76.9,40.8,770,37,7,0,9,755335,843540,0.895,108,4,56,4,5,9,0,0,0,0,0,2,1,47180,0,0,0,0,47180,1.324,2,107781,0,0,0,0.0,1,134868,1,0,680.1,Good,1.268,0.0,1.268,1.416,0.582,0.359,11.8,0,0,0
314114,Online,Classic,50000,Tier3,MH,Rented,84,1,4,English,Gig,Self-Employed,9.7,10.6,236140,15203,ITR,1,1,14254,75.9,85.5,595,18,0,3,9,2114456,1033853,1.5,157,8,82,4,5,7,0,0,1,0,0,0,0,0,1,25976,1,5946,31922,2.0,0,0,61,208097,105308,0.782,0,0,0,1,830.7,Poor,5.0,0.0,8.954,4.378,0.841,0.45,5.7,0,0,0
314115,DSA,Classic,100000,Tier3,UP,Family-owned,115,0,0,English,PSU,Salaried,0.5,1.5,1546219,87000,Form16,1,1,82198,40.3,66.7,308,14,3,2,6,4289052,1699629,1.5,221,25,123,2,3,4,1,0,0,0,0,1,0,0,0,0,1,4989,4989,0.057,1,207349,0,0,0,0.0,0,0,0,0,988.8,Very Poor,2.774,0.943,2.774,1.099,0.182,0.576,2.8,0,0,0
